"LONG"	"LAT"	"Date"	"month"	"year"
"5245"	"79°33.70002W"	-7.508	2001-10-30	10	2002
"5246"	"79°36.9900000000001W"	-7.559167	2001-10-30	10	2002
"5247"	"78°1.08000000000004W"	-13.2925	2001-10-31	10	2002
"5248"	"77°46.3699800000003W"	-13.464833	2001-10-31	10	2002
"5249"	"77°6.12000000000023W"	-13.2375	2001-10-31	10	2002
"5250"	"77°22.3800000000003W"	-13.582667	2001-10-31	10	2002
"5251"	"76°51.7699799999997W"	-12.653167	2001-10-31	10	2002
"5252"	"77°17.0400000000004W"	-12.892	2001-10-31	10	2002
"5253"	"77°2.34000000000009W"	-13.085333	2001-10-31	10	2002
"5254"	"76°46.7599799999996W"	-12.769	2001-10-31	10	2002
"5255"	"76°30.1499999999999W"	-13.111	2001-10-31	10	2002
"5256"	"76°47.9699999999997W"	-13.27	2001-10-31	10	2002
"5257"	"76°38.1899999999999W"	-12.768	2001-10-31	10	2002
"5258"	"76°36.9799799999998W"	-12.904333	2001-10-31	10	2002
"5259"	"76°30.6599999999997W"	-12.994833	2001-10-31	10	2002
"5260"	"76°28.3600200000001W"	-13.189167	2001-10-31	10	2002
"5261"	"76°21.4099799999997W"	-13.22	2001-10-31	10	2002
"5262"	"76°18.97998W"	-13.416833	2001-10-31	10	2002
"5263"	"80°52.36998W"	-8.166167	2001-10-31	10	2002
"5264"	"80°26.9599799999997W"	-7.923667	2001-10-31	10	2002
"5265"	"79°58.3199999999997W"	-7.653167	2001-10-31	10	2002
"5266"	"79°45.9199799999999W"	-7.156833	2001-10-31	10	2002
"5267"	"79°45.03816W"	-7.077083	2001-10-31	10	2002
"5268"	"79°48.5599799999997W"	-7.016167	2001-10-31	10	2002
"5269"	"79°54.1699800000001W"	-6.966167	2001-10-31	10	2002
"5270"	"79°57.7999800000003W"	-6.859	2001-10-31	10	2002
"5271"	"80°0.629999999999598W"	-6.765833	2001-10-31	10	2002
"5272"	"77°49.3000200000003W"	-13.83	2001-11-01	11	2002
"5273"	"77°23.5600200000002W"	-13.831667	2001-11-01	11	2002
"5274"	"76°50.7199799999998W"	-13.614	2001-11-01	11	2002
"5275"	"77°0.570000000000164W"	-14.017	2001-11-01	11	2002
"5276"	"77°21.64998W"	-14.2245	2001-11-01	11	2002
"5277"	"76°36.4600200000004W"	-13.4905	2001-11-01	11	2002
"5278"	"76°19.5700199999999W"	-13.332667	2001-11-01	11	2002
"5279"	"76°46.0000199999999W"	-13.891667	2001-11-01	11	2002
"5280"	"76°13.1999999999999W"	-13.458333	2001-11-01	11	2002
"5281"	"79°41.92002W"	-7.4025	2001-11-01	11	2002
"5282"	"79°48.8999999999999W"	-7.28	2001-11-01	11	2002
"5283"	"80°17.6500200000001W"	-7.545333	2001-11-01	11	2002
"5284"	"80°48.3700200000001W"	-7.842167	2001-11-01	11	2002
"5285"	"81°28.1200199999998W"	-7.749333	2001-11-01	11	2002
"5286"	"81°52.2000000000003W"	-7.58	2001-11-01	11	2002
"5287"	"81°25.8499800000004W"	-7.327333	2001-11-01	11	2002
"5288"	"80°54.0000000000003W"	-7.02	2001-11-01	11	2002
"5289"	"80°7.20000000000027W"	-6.681167	2001-11-01	11	2002
"5290"	"80°17.0699999999997W"	-6.607333	2001-11-01	11	2002
"5291"	"80°23.1000000000003W"	-6.505167	2001-11-01	11	2002
"5292"	"80°34.8600000000002W"	-6.470667	2001-11-01	11	2002
"5293"	"80°39.7600199999999W"	-6.375667	2001-11-01	11	2002
"5294"	"80°52.9799999999997W"	-6.314167	2001-11-01	11	2002
"5295"	"77°52.8799799999999W"	-14.529333	2001-11-02	11	2002
"5296"	"77°22.6699799999997W"	-14.541167	2001-11-02	11	2002
"5297"	"76°51.8899800000003W"	-14.326167	2001-11-02	11	2002
"5298"	"77°4.69998000000004W"	-14.390667	2001-11-02	11	2002
"5299"	"77°28.9000200000001W"	-14.939833	2001-11-02	11	2002
"5300"	"76°58.6600199999998W"	-15.0045	2001-11-02	11	2002
"5301"	"76°37.27002W"	-14.147	2001-11-02	11	2002
"5302"	"76°20.5699799999999W"	-13.990167	2001-11-02	11	2002
"5303"	"76°19.8499799999999W"	-14.331167	2001-11-02	11	2002
"5304"	"76°43.7099999999998W"	-14.537167	2001-11-02	11	2002
"5305"	"76°25.2899999999997W"	-14.689	2001-11-02	11	2002
"5306"	"76°2.80998000000039W"	-14.476	2001-11-02	11	2002
"5307"	"76°25.1599799999997W"	-13.928	2001-11-02	11	2002
"5308"	"76°21.7000199999998W"	-14.079333	2001-11-02	11	2002
"5309"	"76°18.1000199999997W"	-14.164167	2001-11-02	11	2002
"5310"	"80°27.8099999999998W"	-6.777	2001-11-02	11	2002
"5311"	"80°34.5100199999996W"	-6.558	2001-11-02	11	2002
"5312"	"80°51.4300200000002W"	-6.715	2001-11-02	11	2002
"5313"	"81°17.2600199999999W"	-6.9465	2001-11-02	11	2002
"5314"	"81°51.42W"	-7.27	2001-11-02	11	2002
"5315"	"80°56.11998W"	-6.195833	2001-11-02	11	2002
"5316"	"81°5.09999999999962W"	-6.140333	2001-11-02	11	2002
"5317"	"81°7.90001999999959W"	-6.043333	2001-11-02	11	2002
"5318"	"76°36.4000200000001W"	-14.791833	2001-11-03	11	2002
"5319"	"76°41.2699799999999W"	-15.150667	2001-11-03	11	2002
"5320"	"77°9.41999999999979W"	-15.411833	2001-11-03	11	2002
"5321"	"76°23.22W"	-15.0505	2001-11-03	11	2002
"5322"	"76°0.659999999999741W"	-15.106667	2001-11-03	11	2002
"5323"	"75°33.4200000000001W"	-14.909667	2001-11-03	11	2002
"5324"	"75°32.2799999999998W"	-15.178667	2001-11-03	11	2002
"5325"	"76°13.5499799999997W"	-14.372167	2001-11-03	11	2002
"5326"	"76°5.80998000000022W"	-14.382333	2001-11-03	11	2002
"5327"	"75°56.0299800000004W"	-14.601	2001-11-03	11	2002
"5328"	"75°51.8200200000004W"	-14.815333	2001-11-03	11	2002
"5329"	"75°42.3700199999996W"	-14.814333	2001-11-03	11	2002
"5330"	"82°26.9800200000003W"	-6.7035	2001-11-03	11	2002
"5331"	"81°58.6999800000004W"	-6.433667	2001-11-03	11	2002
"5332"	"81°38.0599799999999W"	-6.226	2001-11-03	11	2002
"5333"	"76°42.19998W"	-15.487667	2001-11-04	11	2002
"5334"	"76°15.4399800000002W"	-15.234167	2001-11-04	11	2002
"5335"	"75°59.41002W"	-15.421	2001-11-04	11	2002
"5336"	"76°28.6600199999998W"	-15.706833	2001-11-04	11	2002
"5337"	"76°18.2899800000001W"	-15.918667	2001-11-04	11	2002
"5338"	"76°54.7499999999997W"	-15.7125	2001-11-04	11	2002
"5339"	"75°56.6700000000003W"	-15.457	2001-11-04	11	2002
"5340"	"75°37.3099799999997W"	-15.555333	2001-11-04	11	2002
"5341"	"75°15.1900200000003W"	-15.3515	2001-11-04	11	2002
"5342"	"75°19.4599799999997W"	-15.534833	2001-11-04	11	2002
"5343"	"75°30.8699999999999W"	-15.847667	2001-11-04	11	2002
"5344"	"75°27.2899799999996W"	-15.035333	2001-11-04	11	2002
"5345"	"75°24.8500200000004W"	-15.198333	2001-11-04	11	2002
"5346"	"75°15.0199799999999W"	-15.2195	2001-11-04	11	2002
"5347"	"75°10.9600199999997W"	-15.467167	2001-11-04	11	2002
"5348"	"75°3.94997999999987W"	-15.4655	2001-11-04	11	2002
"5349"	"74°56.79W"	-15.614833	2001-11-04	11	2002
"5350"	"81°12.10002W"	-5.981667	2001-11-04	11	2002
"5351"	"81°32.4199800000002W"	-5.985833	2001-11-04	11	2002
"5352"	"81°53.6500199999998W"	-5.985333	2001-11-04	11	2002
"5353"	"82°19.9199999999996W"	-5.995	2001-11-04	11	2002
"5354"	"82°48.2800199999997W"	-5.993667	2001-11-04	11	2002
"5355"	"75°32.49W"	-15.86	2001-11-05	11	2002
"5356"	"75°11.61W"	-15.874167	2001-11-05	11	2002
"5357"	"75°0.750000000000171W"	-15.5745	2001-11-05	11	2002
"5358"	"74°49.9499999999998W"	-15.592	2001-11-05	11	2002
"5359"	"74°48.8699999999997W"	-15.818167	2001-11-06	11	2002
"5360"	"74°32.1700200000004W"	-15.9215	2001-11-06	11	2002
"5361"	"74°12.8299799999996W"	-15.960333	2001-11-06	11	2002
"5362"	"74°40.12002W"	-15.7485	2001-11-06	11	2002
"5363"	"74°32.9899800000004W"	-15.719333	2001-11-06	11	2002
"5364"	"74°25.3699799999998W"	-15.911	2001-11-06	11	2002
"5365"	"74°15.8699999999999W"	-15.889833	2001-11-07	11	2002
"5366"	"81°29.1700199999997W"	-6.006333	2002-02-27	2	2002
"5367"	"81°17.5200000000001W"	-6.0875	2002-02-27	2	2002
"5368"	"81°13.6300199999997W"	-6.095	2002-02-27	2	2002
"5369"	"81°3.01002000000011W"	-6.140167	2002-02-27	2	2002
"5370"	"81°1.42002000000019W"	-6.280667	2002-02-27	2	2002
"5371"	"80°50.7799800000001W"	-6.288667	2002-02-27	2	2002
"5372"	"80°46.1699999999996W"	-6.470167	2002-02-27	2	2002
"5373"	"81°4.90998000000019W"	-6.235833	2002-02-28	2	2002
"5374"	"80°32.98002W"	-6.447167	2002-02-28	2	2002
"5375"	"80°29.2499999999998W"	-6.568333	2002-02-28	2	2002
"5376"	"80°18.4500000000003W"	-6.561667	2002-02-28	2	2002
"5377"	"80°2.23998000000023W"	-6.733667	2002-02-28	2	2002
"5378"	"80°15.8800200000002W"	-6.733	2002-02-28	2	2002
"5379"	"80°55.9699800000001W"	-6.443	2002-03-01	3	2002
"5380"	"80°42.2699999999998W"	-6.632667	2002-03-01	3	2002
"5381"	"80°25.4200199999997W"	-6.7525	2002-03-01	3	2002
"5382"	"80°4.22999999999973W"	-6.920333	2002-03-01	3	2002
"5383"	"79°54.1500000000002W"	-6.928167	2002-03-01	3	2002
"5384"	"79°53.5999799999999W"	-7.126667	2002-03-01	3	2002
"5385"	"79°43.0099799999996W"	-7.138667	2002-03-01	3	2002
"5386"	"79°44.8300200000003W"	-7.299167	2002-03-01	3	2002
"5387"	"80°26.6500199999996W"	-7.054167	2002-03-02	3	2002
"5388"	"80°23.1400199999999W"	-7.016	2002-03-02	3	2002
"5389"	"80°8.74997999999977W"	-6.855833	2002-03-02	3	2002
"5390"	"80°36.6799800000001W"	-7.126333	2002-03-02	3	2002
"5391"	"80°18.7900200000004W"	-7.272833	2002-03-02	3	2002
"5392"	"79°35.6999999999999W"	-7.367833	2002-03-02	3	2002
"5393"	"79°38.2099799999997W"	-7.546167	2002-03-02	3	2002
"5394"	"80°27.5200200000003W"	-7.357667	2002-03-03	3	2002
"5395"	"80°13.4599800000001W"	-7.517167	2002-03-03	3	2002
"5396"	"79°50.2300199999996W"	-7.296667	2002-03-03	3	2002
"5397"	"79°39.1999800000002W"	-7.307833	2002-03-03	3	2002
"5398"	"79°57.51W"	-7.647833	2002-03-03	3	2002
"5399"	"79°28.1500199999999W"	-7.619667	2002-03-03	3	2002
"5400"	"79°31.8899999999996W"	-7.767167	2002-03-03	3	2002
"5401"	"79°24.2599799999996W"	-7.803	2002-03-03	3	2002
"5402"	"79°22.6600200000001W"	-7.983	2002-03-03	3	2002
"5403"	"79°54.4399799999997W"	-7.906667	2002-03-04	3	2002
"5404"	"79°43.9900199999997W"	-8.815667	2002-03-04	3	2002
"5405"	"79°35.9500199999997W"	-7.737167	2002-03-04	3	2002
"5406"	"74°10.39998W"	-15.931	2002-03-04	3	2002
"5407"	"79°13.0300200000002W"	-8.0145	2002-03-04	3	2002
"5408"	"79°12.5899800000002W"	-8.167667	2002-03-04	3	2002
"5409"	"79°2.50997999999981W"	-8.189	2002-03-04	3	2002
"5410"	"79°38.71002W"	-8.351	2002-03-05	3	2002
"5411"	"79°27.1099799999996W"	-8.238333	2002-03-05	3	2002
"5412"	"74°39.0000000000003W"	-15.693333	2002-03-05	3	2002
"5413"	"79°3.93000000000001W"	-8.302167	2002-03-06	3	2002
"5414"	"79°16.4299799999998W"	-8.415167	2002-03-06	3	2002
"5415"	"79°35.1599999999999W"	-8.605167	2002-03-06	3	2002
"5416"	"75°7.57998000000015W"	-15.992333	2002-03-06	3	2002
"5417"	"79°2.29002000000008W"	-8.370667	2002-03-06	3	2002
"5418"	"78°55.03998W"	-8.3705	2002-03-06	3	2002
"5419"	"78°53.8999799999996W"	-8.586167	2002-03-06	3	2002
"5420"	"78°45.8800200000002W"	-8.618333	2002-03-06	3	2002
"5421"	"78°51.8800199999998W"	-8.868167	2002-03-06	3	2002
"5422"	"80°2.29002000000008W"	-9.101833	2002-03-07	3	2002
"5423"	"79°47.1900000000002W"	-9.013167	2002-03-07	3	2002
"5424"	"79°23.5199999999998W"	-8.765333	2002-03-07	3	2002
"5425"	"75°10.8499800000004W"	-15.574167	2002-03-07	3	2002
"5426"	"78°41.8600199999997W"	-8.885667	2002-03-07	3	2002
"5427"	"78°46.3000199999996W"	-9.071	2002-03-07	3	2002
"5428"	"78°37.32W"	-9.111167	2002-03-07	3	2002
"5429"	"78°39.8299799999998W"	-9.303333	2002-03-07	3	2002
"5430"	"78°30.6100199999997W"	-9.3365	2002-03-07	3	2002
"5431"	"79°1.80000000000007W"	-8.859167	2002-03-08	3	2002
"5432"	"79°1.80000000000007W"	-8.859167	2002-03-08	3	2002
"5433"	"79°34.5100199999996W"	-9.184333	2002-03-08	3	2002
"5434"	"79°1.30001999999962W"	-9.1655	2002-03-08	3	2002
"5435"	"78°31.3099800000001W"	-9.513667	2002-03-08	3	2002
"5436"	"78°23.22W"	-9.565667	2002-03-08	3	2002
"5437"	"78°23.5199999999998W"	-9.770833	2002-03-08	3	2002
"5438"	"78°15.04998W"	-9.801667	2002-03-08	3	2002
"5439"	"79°50.5300200000002W"	-9.347	2002-03-09	3	2002
"5440"	"79°9.37001999999978W"	-9.532333	2002-03-09	3	2002
"5441"	"78°54.0199800000002W"	-9.671833	2002-03-09	3	2002
"5442"	"78°38.4W"	-9.523667	2002-03-09	3	2002
"5443"	"78°36.2299799999997W"	-9.812167	2002-03-09	3	2002
"5444"	"75°36.7199999999997W"	-15.374167	2002-03-09	3	2002
"5445"	"75°53.8200000000003W"	-15.550167	2002-03-09	3	2002
"5446"	"76°10.84002W"	-15.442833	2002-03-09	3	2002
"5447"	"75°30.4999799999996W"	-15.051667	2002-03-09	3	2002
"5448"	"75°44.5999800000004W"	-14.891667	2002-03-09	3	2002
"5449"	"78°19.9000199999998W"	-10.016667	2002-03-09	3	2002
"5450"	"78°11.4499799999999W"	-10.053	2002-03-09	3	2002
"5451"	"78°13.5400200000001W"	-10.227333	2002-03-09	3	2002
"5452"	"78°4.22999999999973W"	-10.293167	2002-03-09	3	2002
"5453"	"78°5.8499999999998W"	-10.438167	2002-03-09	3	2002
"5454"	"77°56.11998W"	-10.529333	2002-03-09	3	2002
"5455"	"78°58.0099799999996W"	-10.013833	2002-03-10	3	2002
"5456"	"78°58.7800200000004W"	-10.3025	2002-03-10	3	2002
"5457"	"78°35.7499799999999W"	-10.080833	2002-03-10	3	2002
"5458"	"78°12.8500200000002W"	-10.1725	2002-03-10	3	2002
"5459"	"78°26.4400200000003W"	-10.300667	2002-03-10	3	2002
"5460"	"76°5.44001999999978W"	-15.0815	2002-03-10	3	2002
"5461"	"76°36.5699999999998W"	-15.358833	2002-03-10	3	2002
"5462"	"75°57.4099800000002W"	-14.677333	2002-03-10	3	2002
"5463"	"76°9.90000000000038W"	-14.52	2002-03-10	3	2002
"5464"	"77°57.8899799999999W"	-10.7	2002-03-10	3	2002
"5465"	"77°49.0499999999997W"	-10.7145	2002-03-10	3	2002
"5466"	"77°49.9799999999999W"	-10.894667	2002-03-10	3	2002
"5467"	"77°40.9600199999997W"	-10.915333	2002-03-10	3	2002
"5468"	"77°45.6799799999996W"	-11.122167	2002-03-10	3	2002
"5469"	"78°44.4499799999997W"	-10.4705	2002-03-11	3	2002
"5470"	"78°26.83998W"	-10.5865	2002-03-11	3	2002
"5471"	"78°9.70001999999965W"	-10.423667	2002-03-11	3	2002
"5472"	"78°3.50999999999971W"	-10.3755	2002-03-11	3	2002
"5473"	"77°58.0000200000001W"	-10.615	2002-03-11	3	2002
"5474"	"78°24.1000200000002W"	-10.861833	2002-03-11	3	2002
"5475"	"76°39.2899799999998W"	-14.800333	2002-03-11	3	2002
"5476"	"77°1.42002000000019W"	-15.015167	2002-03-11	3	2002
"5477"	"76°32.1400200000002W"	-14.4535	2002-03-11	3	2002
"5478"	"76°21.3300000000004W"	-14.119333	2002-03-11	3	2002
"5479"	"76°50.5000200000001W"	-14.333333	2002-03-11	3	2002
"5480"	"77°36.4600200000004W"	-11.187	2002-03-11	3	2002
"5481"	"77°41.7700200000002W"	-11.398667	2002-03-11	3	2002
"5482"	"77°31.6600199999996W"	-11.41	2002-03-11	3	2002
"5483"	"77°29.4799799999998W"	-11.543	2002-03-11	3	2002
"5484"	"77°17.9999999999998W"	-11.5565	2002-03-11	3	2002
"5485"	"77°17.7700199999998W"	-11.730667	2002-03-11	3	2002
"5486"	"77°11.8900199999999W"	-11.819333	2002-03-11	3	2002
"5487"	"78°5.51999999999992W"	-10.971167	2002-03-12	3	2002
"5488"	"77°43.0000200000001W"	-10.956667	2002-03-12	3	2002
"5489"	"78°2.32002000000023W"	-11.228833	2002-03-12	3	2002
"5490"	"78°16.8799800000002W"	-11.369167	2002-03-12	3	2002
"5491"	"77°13.5700200000002W"	-14.293833	2002-03-12	3	2002
"5492"	"76°55.2600000000004W"	-14.069167	2002-03-12	3	2002
"5493"	"76°32.85W"	-13.859333	2002-03-12	3	2002
"5494"	"77°15.7300200000003W"	-11.918667	2002-03-12	3	2002
"5495"	"77°10.03998W"	-11.982833	2002-03-12	3	2002
"5496"	"77°17.6399999999998W"	-12.129	2002-03-12	3	2002
"5497"	"77°5.08001999999976W"	-12.124833	2002-03-12	3	2002
"5498"	"78°29.8999800000001W"	-11.4835	2002-03-13	3	2002
"5499"	"77°51.1399800000001W"	-11.419333	2002-03-13	3	2002
"5500"	"77°33.8699999999997W"	-11.376833	2002-03-13	3	2002
"5501"	"77°39.4000199999999W"	-11.583333	2002-03-13	3	2002
"5502"	"78°9.19998000000021W"	-11.874667	2002-03-13	3	2002
"5503"	"76°14.7300000000004W"	-13.483833	2002-03-13	3	2002
"5504"	"76°24.1600199999996W"	-13.5045	2002-03-13	3	2002
"5505"	"76°48.3000000000004W"	-13.72	2002-03-13	3	2002
"5506"	"77°8.89997999999963W"	-13.638167	2002-03-13	3	2002
"5507"	"76°44.9299800000003W"	-13.414	2002-03-13	3	2002
"5508"	"77°5.62001999999978W"	-12.307333	2002-03-13	3	2002
"5509"	"76°51.3100199999997W"	-12.326167	2002-03-13	3	2002
"5510"	"76°53.3599799999996W"	-12.4955	2002-03-13	3	2002
"5511"	"76°42.9000000000002W"	-12.6005	2002-03-13	3	2002
"5512"	"76°46.0600200000002W"	-12.753167	2002-03-13	3	2002
"5513"	"76°34.9900200000002W"	-12.804833	2002-03-13	3	2002
"5514"	"77°44.2999799999998W"	-11.927	2002-03-14	3	2002
"5515"	"77°24.1399799999999W"	-11.735333	2002-03-14	3	2002
"5516"	"77°24.8899800000001W"	-12.047667	2002-03-14	3	2002
"5517"	"76°25.6699800000004W"	-13.163667	2002-03-14	3	2002
"5518"	"77°18.9499799999999W"	-13.15	2002-03-14	3	2002
"5519"	"77°1.90001999999993W"	-12.995	2002-03-14	3	2002
"5520"	"77°31.3699800000003W"	-12.383833	2002-03-15	3	2002
"5521"	"77°14.1100200000002W"	-12.222	2002-03-15	3	2002
"5522"	"76°39.2200199999999W"	-12.7645	2002-03-15	3	2002
"5523"	"76°47.4100199999998W"	-12.5415	2002-03-15	3	2002
"5524"	"77°2.19000000000023W"	-12.275167	2002-03-16	3	2002
"5525"	"77°12.2200199999997W"	-12.501	2002-03-16	3	2002
"5526"	"77°50.0800199999998W"	-12.855167	2002-03-16	3	2002
"5527"	"77°8.71002000000004W"	-12.742167	2002-03-17	3	2002
"5528"	"76°50.6200199999998W"	-12.573667	2002-03-18	3	2002
"5529"	"74°21.3000000000002W"	-15.93	2002-10-07	10	2003
"5530"	"74°46.6000200000002W"	-15.618333	2002-10-08	10	2003
"5531"	"75°36.0199800000004W"	-15.964167	2002-10-09	10	2003
"5532"	"76°4.7999999999999W"	-15.911167	2002-10-10	10	2003
"5533"	"75°17.2000199999997W"	-15.378333	2002-10-10	10	2003
"5534"	"75°31.9999799999999W"	-14.991667	2002-10-10	10	2003
"5535"	"76°1.39997999999963W"	-14.983333	2002-10-10	10	2003
"5536"	"76°25.8299999999997W"	-15.639833	2002-10-11	10	2003
"5537"	"76°2.0999999999998W"	-14.535	2002-10-11	10	2003
"5538"	"75°53.0700000000002W"	-15.334667	2002-10-12	10	2003
"5539"	"75°48.52002W"	-14.921833	2002-10-12	10	2003
"5540"	"76°21.6600000000003W"	-15.138333	2002-10-12	10	2003
"5541"	"76°30.0199799999999W"	-14.536333	2002-10-16	10	2003
"5542"	"76°42.9499800000002W"	-14.656833	2002-10-16	10	2003
"5543"	"76°19.5000000000002W"	-14.038333	2002-10-16	10	2003
"5544"	"76°14.2999799999998W"	-13.603333	2002-10-16	10	2003
"5545"	"76°35.0999999999996W"	-13.56	2002-10-16	10	2003
"5546"	"77°33.8699999999997W"	-14.758167	2002-10-17	10	2003
"5547"	"76°39.7999799999997W"	-14.255333	2002-10-17	10	2003
"5548"	"76°33.4300200000004W"	-14.030167	2002-10-17	10	2003
"5549"	"76°22.9000199999996W"	-13.243333	2002-10-17	10	2003
"5550"	"76°48.6000000000001W"	-13.19	2002-10-17	10	2003
"5551"	"76°38.1000000000003W"	-12.803333	2002-10-17	10	2003
"5552"	"77°1.50000000000034W"	-12.746667	2002-10-17	10	2003
"5553"	"76°56.3999999999999W"	-12.315	2002-10-17	10	2003
"5554"	"77°1.06997999999976W"	-14.040833	2002-10-18	10	2003
"5555"	"77°59.3500199999997W"	-14.435333	2002-10-18	10	2003
"5556"	"77°32.9599800000003W"	-14.0495	2002-10-18	10	2003
"5557"	"77°11.3899799999996W"	-13.827	2002-10-18	10	2003
"5558"	"77°24.7000199999997W"	-12.093333	2002-10-18	10	2003
"5559"	"76°47.0500199999998W"	-13.596	2002-10-19	10	2003
"5560"	"77°4.1200200000003W"	-13.463	2002-10-19	10	2003
"5561"	"78°4.27997999999974W"	-14.048333	2002-10-19	10	2003
"5562"	"77°52.81002W"	-13.616667	2002-10-20	10	2003
"5563"	"77°29.6099999999998W"	-13.372333	2002-10-20	10	2003
"5564"	"77°2.17997999999994W"	-13.0965	2002-10-20	10	2003
"5565"	"77°15.4499999999996W"	-12.925333	2002-10-20	10	2003
"5566"	"78°50.6699999999998W"	-12.261833	2002-10-21	10	2003
"5567"	"77°52.27002W"	-13.286	2002-10-21	10	2003
"5568"	"77°52.27002W"	-12.963833	2002-10-21	10	2003
"5569"	"77°20.8499999999998W"	-12.661333	2002-10-21	10	2003
"5570"	"79°11.3299800000001W"	-11.618833	2002-10-22	10	2003
"5571"	"77°29.1799800000001W"	-12.4275	2002-10-22	10	2003
"5572"	"77°56.6700000000003W"	-12.693833	2002-10-22	10	2003
"5573"	"78°33.34002W"	-12.740833	2002-10-22	10	2003
"5574"	"78°17.3200200000002W"	-12.582	2002-10-22	10	2003
"5575"	"77°53.58W"	-12.357	2002-10-22	10	2003
"5576"	"79°23.2999800000002W"	-11.319167	2002-10-23	10	2003
"5577"	"79°50.1100199999999W"	-10.357833	2002-10-24	10	2003
"5578"	"77°12.15W"	-11.9385	2002-10-24	10	2003
"5579"	"77°48.0600000000001W"	-12.037167	2002-10-25	10	2003
"5580"	"78°27.0300000000003W"	-12.378167	2002-10-25	10	2003
"5581"	"78°8.38002000000017W"	-11.922667	2002-10-25	10	2003
"5582"	"77°48.4800000000004W"	-11.7505	2002-10-25	10	2003
"5583"	"77°5.09999999999962W"	-12.201667	2002-10-25	10	2003
"5584"	"77°12.19998W"	-12.165	2002-10-25	10	2003
"5585"	"77°22.0999800000004W"	-12.075	2002-10-25	10	2003
"5586"	"77°16.9999799999999W"	-11.976667	2002-10-25	10	2003
"5587"	"77°11.5000199999997W"	-11.91	2002-10-25	10	2003
"5588"	"77°15.7999800000002W"	-11.636667	2002-10-25	10	2003
"5589"	"77°29.5000200000004W"	-11.856667	2002-10-25	10	2003
"5590"	"77°49.3600199999997W"	-11.452333	2002-10-26	10	2003
"5591"	"78°25.9600199999997W"	-11.765167	2002-10-26	10	2003
"5592"	"78°24.8299799999998W"	-11.4445	2002-10-26	10	2003
"5593"	"78°13.0999800000001W"	-11.335833	2002-10-26	10	2003
"5594"	"77°35.4000000000002W"	-11.625	2002-10-26	10	2003
"5595"	"77°29.1W"	-11.423333	2002-10-26	10	2003
"5596"	"77°52.6999799999999W"	-11.448333	2002-10-26	10	2003
"5597"	"77°38.8000199999996W"	-11.175	2002-10-26	10	2003
"5598"	"77°56.8000200000003W"	-11.17	2002-10-26	10	2003
"5599"	"80°56.25W"	-8.421167	2002-10-27	10	2003
"5600"	"78°6.74999999999983W"	-10.9465	2002-10-27	10	2003
"5601"	"79°16.7299800000004W"	-11.474667	2002-10-27	10	2003
"5602"	"79°0.629999999999598W"	-11.159333	2002-10-27	10	2003
"5603"	"78°0.400019999999586W"	-10.885	2002-10-27	10	2003
"5604"	"77°46.1999999999998W"	-10.82	2002-10-27	10	2003
"5605"	"77°52.9000199999996W"	-10.66	2002-10-27	10	2003
"5606"	"78°8.89997999999963W"	-10.655	2002-10-27	10	2003
"5607"	"78°3.10001999999969W"	-10.445	2002-10-27	10	2003
"5608"	"78°36.6900000000004W"	-10.928167	2002-10-28	10	2003
"5609"	"78°22.72998W"	-10.492333	2002-10-28	10	2003
"5610"	"78°55.6499999999997W"	-10.8105	2002-10-28	10	2003
"5611"	"79°21.2599799999998W"	-11.049333	2002-10-28	10	2003
"5612"	"78°21.4000200000001W"	-10.423333	2002-10-28	10	2003
"5613"	"78°22.5W"	-10.176667	2002-10-28	10	2003
"5614"	"78°8.89997999999963W"	-10.19	2002-10-28	10	2003
"5615"	"78°17.2999799999997W"	-9.926667	2002-10-28	10	2003
"5616"	"78°28.3000199999998W"	-9.901667	2002-10-28	10	2003
"5617"	"78°21.7999799999998W"	-9.701667	2002-10-28	10	2003
"5618"	"81°37.3099799999997W"	-7.460167	2002-10-29	10	2003
"5619"	"79°19.15998W"	-10.733	2002-10-29	10	2003
"5620"	"78°48.5899799999999W"	-10.434333	2002-10-29	10	2003
"5621"	"78°39.2399999999998W"	-10.3375	2002-10-29	10	2003
"5622"	"78°40.6099800000001W"	-10.0355	2002-10-29	10	2003
"5623"	"78°35.5999800000001W"	-9.69	2002-10-29	10	2003
"5624"	"78°27.7000200000003W"	-9.423333	2002-10-29	10	2003
"5625"	"78°43.3000199999998W"	-9.428333	2002-10-29	10	2003
"5626"	"78°36.7999799999998W"	-9.226667	2002-10-29	10	2003
"5627"	"78°49.1999999999996W"	-9.136667	2002-10-29	10	2003
"5628"	"82°30.9W"	-6.931167	2002-10-30	10	2003
"5629"	"82°47.1919800000003W"	-6.354167	2002-10-30	10	2003
"5630"	"79°0.760019999999599W"	-10.2345	2002-10-30	10	2003
"5631"	"79°34.2799799999997W"	-10.562833	2002-10-30	10	2003
"5632"	"78°45.0600000000003W"	-9.778333	2002-10-30	10	2003
"5633"	"78°34.6900199999996W"	-9.6755	2002-10-30	10	2003
"5634"	"78°43.3999799999998W"	-8.966667	2002-10-30	10	2003
"5635"	"78°57.10002W"	-8.933333	2002-10-30	10	2003
"5636"	"78°47.0999999999998W"	-8.733333	2002-10-30	10	2003
"5637"	"78°59.7000000000003W"	-8.688333	2002-10-30	10	2003
"5638"	"78°55.9000200000003W"	-8.485	2002-10-30	10	2003
